acc,start,end,label
Q98148,745,925,disordered
Q98148,1029,1047,structured
Q98148,1053,1090,structured
Q98148,1097,1109,structured
Q98148,1110,1162,disordered
Q98157,21,34,disordered
Q98157,35,94,structured
Q98325,7,191,structured
Q98325,192,241,disordered
Q99075,73,106,disordered
Q99075,107,184,structured
Q99075,185,208,disordered
Q99598,1,30,disordered
Q99598,32,155,structured
Q99598,157,176,disordered
Q99598,180,272,structured
Q99598,275,290,disordered
Q99714,7,94,structured
Q99714,95,113,disordered
Q99714,114,207,structured
Q99714,208,228,disordered
Q99714,229,261,structured
Q99801,1,113,disordered
Q99801,132,189,structured
Q99958,73,87,structured
Q99958,91,133,structured
Q99958,134,144,disordered
Q99967,216,269,disordered
Q99986,1,20,disordered
Q99986,24,43,structured
Q99986,64,74,structured
Q99986,79,120,structured
Q99986,126,217,structured
Q99986,219,341,structured
Q99986,342,364,disordered
Q99LJ8,47,120,disordered
Q99LM3,1,341,disordered
Q99LM3,346,459,structured
Q99ML1,128,161,disordered
Q9A8N4,1,133,disordered
Q9AXT8,134,155,structured
Q9AXT8,157,169,disordered
Q9AXT8,170,307,structured
Q9AXT8,310,337,disordered
Q9AXT8,338,415,structured
Q9AXT8,417,441,disordered
Q9AXT8,442,518,structured
Q9AXT8,519,533,disordered
Q9AXT8,534,885,structured
Q9AXT8,887,912,disordered
Q9BP37,23,88,disordered
Q9BP38,25,54,disordered
Q9BPZ7,1,522,disordered
Q9BQ15,5,27,structured
Q9BQ15,28,37,disordered
Q9BQ15,38,57,structured
Q9BQ15,62,70,structured
Q9BQ15,71,81,disordered
Q9BQ15,82,108,structured
Q9BQ15,110,211,disordered
Q9BQ50,3,45,structured
Q9BQ50,49,156,structured
Q9BQ50,159,168,disordered
Q9BQ50,169,184,structured
Q9BQ50,189,228,structured
Q9BRG1,5,101,structured
Q9BRG1,133,145,disordered
Q9BRT9,1,20,disordered
Q9BRT9,21,64,structured
Q9BRT9,72,212,structured
Q9BRX5,3,47,structured
Q9BRX5,58,192,structured
Q9BRX5,194,216,disordered
Q9BRZ2,1,17,disordered
Q9BRZ2,18,78,structured
Q9BS26,32,79,structured
Q9BS26,83,147,structured
Q9BS26,160,198,structured
Q9BS26,207,242,structured
Q9BS26,328,372,disordered
Q9BSQ5,63,159,structured
Q9BSQ5,160,190,disordered
Q9BSQ5,192,217,structured
Q9BSQ5,229,239,structured
Q9BSQ5,299,370,structured
Q9BSQ5,377,420,disordered
Q9BSQ5,421,436,structured
Q9BSY4,11,93,structured
Q9BSY4,94,109,disordered
Q9BTT0,186,224,disordered
Q9BUH6,143,204,disordered
Q9BUL9,1,21,disordered
Q9BUL9,26,104,structured
Q9BUL9,128,156,structured
Q9BUL9,158,199,disordered
Q9BUQ8,1,257,disordered
Q9BUQ8,273,311,structured
Q9BUQ8,338,351,disordered
Q9BUQ8,791,820,disordered
Q9BV68,1,40,structured
Q9BV68,41,66,disordered
Q9BVI0,4,69,structured
Q9BVI0,70,85,disordered
Q9BVI0,86,137,structured
Q9BVI0,646,699,structured
Q9BXW4,1,12,disordered
Q9BXW4,13,126,structured
Q9BYC5,41,107,disordered
Q9BYC5,108,367,structured
Q9BYC5,375,574,structured
Q9BYF1,20,613,structured
Q9BYF1,769,805,disordered
Q9BYG3,42,134,structured
Q9BYG3,226,269,disordered
Q9BZE9,319,333,structured
Q9BZE9,336,366,structured
Q9BZE9,372,466,structured
Q9BZE9,471,495,structured
Q9BZE9,498,553,disordered
Q9C000,31,50,disordered
Q9C000,1379,1462,structured
Q9C0C7,6,41,structured
Q9C0C7,43,203,structured
Q9C0C7,527,541,disordered
Q9C0C7,856,910,structured
Q9C0C7,919,962,structured
Q9C0C7,973,1001,structured
Q9C0C7,1008,1038,structured
Q9C1S9,44,96,disordered
Q9C1S9,117,476,structured
Q9CQK7,1,243,disordered
Q9CX60,1,105,disordered
Q9CXW3,1,47,structured
Q9CXW3,48,77,disordered
Q9CXW3,178,229,disordered
Q9CXY6,29,94,structured
Q9CXY6,97,256,structured
Q9CXY6,268,360,structured
Q9CXY6,362,390,disordered
Q9DBG5,191,205,disordered
Q9DBG5,206,288,structured
Q9DBG5,289,320,disordered
Q9DBG5,321,431,structured
Q9DCL8,1,206,disordered
Q9DQX7,8,146,structured
Q9DQX7,147,157,disordered
Q9DQX7,158,338,structured
Q9DQX7,339,363,disordered
Q9DQX7,364,516,structured
Q9DQX7,522,545,structured
Q9DQX7,549,561,structured
Q9EPH0,506,552,structured
Q9EPH0,564,636,disordered
Q9EPH0,638,718,structured
Q9ERC1,1146,1912,disordered
Q9ERE3,13,121,structured
Q9ERE3,126,160,disordered
Q9ERE7,29,102,disordered
Q9ERE7,105,181,structured
Q9ERE7,184,224,structured
Q9ES89,63,103,structured
Q9ES89,106,273,structured
Q9ES89,275,285,disordered
Q9ES89,288,327,structured
Q9ESJ0,9,168,structured
Q9ESJ0,170,181,disordered
Q9ESJ0,185,240,structured
Q9ESJ0,241,260,disordered
Q9ESJ0,261,393,structured
Q9ESJ0,396,415,structured
Q9ESJ0,423,451,structured
Q9ESJ0,460,506,structured
Q9ESJ0,507,530,disordered
Q9ESJ0,531,555,structured
Q9ESJ0,558,760,structured
Q9ESJ0,761,771,disordered
Q9ESJ0,772,787,structured
Q9ESJ0,793,819,structured
Q9ESJ0,822,922,structured
Q9ESJ0,931,948,disordered
Q9ESJ0,952,998,structured
Q9ESJ0,1002,1033,structured
Q9ESJ0,1034,1046,disordered
Q9ESJ0,1047,1062,structured
Q9ESJ0,1071,1083,structured
Q9ESJ0,1086,1120,structured
Q9ESJ0,1130,1145,structured
Q9ET78,331,413,disordered
Q9FIC3,2,74,structured
Q9FIC3,75,84,disordered
Q9FIX2,2,150,structured
Q9FIX2,151,165,disordered
Q9FLN8,1,24,disordered
Q9FLN8,38,129,structured
Q9FLN8,139,386,structured
Q9FUM5,1,65,disordered
Q9FUW7,1,280,disordered
Q9GRZ3,1210,1360,structured
Q9GRZ3,1369,1395,structured
Q9GRZ3,1402,1419,structured
Q9GRZ3,1420,1441,disordered
Q9GRZ3,1442,1457,structured
Q9GRZ3,1458,1494,disordered
Q9GRZ3,1495,1509,structured
Q9GRZ3,1517,1610,structured
Q9GSG7,1,112,disordered
Q9GU80,187,223,disordered
Q9GU80,224,414,structured
Q9GU80,417,489,structured
Q9GZN7,1,10,structured
Q9GZN7,24,46,structured
Q9GZN7,47,56,disordered
Q9GZN7,69,91,structured
Q9GZN7,97,129,structured
Q9GZN7,139,180,structured
Q9GZN7,182,210,structured
Q9GZN7,222,234,structured
Q9GZN7,236,275,structured
Q9GZU1,1,59,disordered
Q9GZU1,60,199,structured
Q9GZU1,206,215,disordered
Q9GZU1,216,293,structured
Q9GZU1,297,526,structured
Q9GZU1,527,580,disordered
Q9GZZ9,36,56,structured
Q9GZZ9,69,106,structured
Q9GZZ9,124,232,structured
Q9GZZ9,253,319,structured
Q9GZZ9,325,404,disordered
Q9H078,208,227,disordered
Q9H078,330,515,structured
Q9H078,539,653,structured
Q9H0E2,1,53,disordered
Q9H0E2,229,274,structured
Q9H0W8,1,180,disordered
Q9H0W8,181,285,structured
Q9H0W8,293,343,structured
Q9H0W8,361,428,structured
Q9H0W8,455,519,structured
Q9H1A4,1,10,disordered
Q9H1A4,11,32,structured
Q9H1A4,33,70,disordered
Q9H1A4,71,133,structured
Q9H1A4,134,145,disordered
Q9H1A4,146,192,structured
Q9H1A4,193,205,disordered
Q9H1A4,206,226,structured
Q9H1A4,236,276,structured
Q9H1A4,277,403,disordered
Q9H1A4,404,414,structured
Q9H1A4,425,460,structured
Q9H1A4,464,512,structured
Q9H1A4,513,580,disordered
Q9H1A4,582,648,structured
Q9H1A4,654,670,structured
Q9H1A4,671,703,disordered
Q9H1A4,732,756,disordered
Q9H1A4,757,814,structured
Q9H1A4,815,838,disordered
Q9H1A4,839,882,structured
Q9H1A4,883,923,disordered
Q9H1A4,924,986,structured
Q9H1A4,987,1012,disordered
Q9H1A4,1013,1333,structured
Q9H1A4,1334,1346,disordered
Q9H1A4,1347,1437,structured
Q9H1A4,1438,1451,disordered
Q9H1A4,1452,1680,structured
Q9H1A4,1684,1704,structured
Q9H1A4,1705,1746,disordered
Q9H1A4,1756,1769,disordered
Q9H1A4,1770,1827,structured
Q9H1A4,1828,1838,disordered
Q9H1A4,1839,1873,structured
Q9H1A4,1877,1895,structured
Q9H1A4,1896,1907,disordered
Q9H1A4,1912,1932,structured
Q9H1A4,1933,1944,disordered
Q9H1D0,68,445,structured
Q9H1D0,464,654,structured
Q9H1D0,655,725,disordered
Q9H2Y7,1256,1521,disordered
Q9H3L0,108,133,disordered
Q9H3L0,135,166,structured
Q9H3L0,172,238,structured
Q9H3L0,246,295,structured
Q9H3M7,8,80,structured
Q9H3M7,87,113,structured
Q9H3M7,119,146,structured
Q9H3M7,155,258,structured
Q9H3M7,268,298,structured
Q9H3M7,300,317,disordered
Q9H3P2,9,188,structured
Q9H3P2,189,528,disordered
Q9H4L7,109,150,disordered
Q9H4L7,152,197,structured
Q9H4L7,200,250,disordered
Q9H816,2,297,structured
Q9H816,314,335,disordered
Q9H816,495,530,disordered
Q9H832,1,99,disordered
Q9H832,100,326,structured
Q9H832,327,354,disordered
Q9H875,1,50,disordered
Q9H875,51,142,structured
Q9H875,143,184,disordered
Q9H8Y8,7,208,structured
Q9H8Y8,209,452,disordered
Q9H900,1,68,structured
Q9H900,69,98,disordered
Q9H900,99,211,structured
Q9H900,212,221,disordered
Q9H900,222,252,structured
Q9H900,253,263,disordered
Q9H900,264,309,structured
Q9H900,310,338,disordered
Q9H900,339,560,structured
Q9H900,561,575,disordered
Q9H900,576,590,structured
Q9H981,34,400,structured
Q9H981,401,507,disordered
Q9H981,508,624,structured
Q9H9B1,672,730,disordered
Q9H9B1,731,764,structured
Q9H9B1,765,774,disordered
Q9H9B1,775,981,structured
Q9H9B1,982,1008,disordered
Q9H9B1,1009,1048,structured
Q9H9B1,1049,1055,disordered
Q9H9B1,1056,1082,structured
Q9H9B1,1083,1098,disordered
Q9H9B1,1099,1177,structured
Q9H9B1,1178,1183,disordered
Q9H9B1,1184,1250,structured
Q9H9B1,1251,1254,disordered
Q9H9B1,1255,1265,structured
Q9H9R9,1,158,disordered
Q9HAN9,6,108,structured
Q9HAN9,109,146,disordered
Q9HAN9,148,255,structured
Q9HAU5,121,428,structured
Q9HAU5,429,536,disordered
Q9HAU5,537,551,structured
Q9HAU5,552,558,disordered
Q9HAU5,559,655,structured
Q9HAU5,656,657,disordered
Q9HAU5,658,756,structured
Q9HAU5,757,767,disordered
Q9HAU5,768,1011,structured
Q9HAU5,1015,1078,disordered
Q9HAU5,1105,1227,disordered
Q9HAV4,5,473,structured
Q9HAV4,474,490,disordered
Q9HAV4,491,704,structured
Q9HAV4,709,937,structured
Q9HAV4,938,951,disordered
Q9HAV4,952,979,structured
Q9HAV4,980,1009,disordered
Q9HAV4,1010,1136,structured
Q9HAV4,1137,1204,disordered
Q9HBA0,1,148,disordered
Q9HBA0,150,491,structured
Q9HBA0,506,532,structured
Q9HBA0,549,637,structured
Q9HBA0,663,786,structured
Q9HC35,19,44,structured
Q9HC35,45,64,disordered
Q9HC77,311,348,disordered
Q9HC77,361,422,disordered
Q9HCB6,29,43,disordered
Q9HCB6,58,84,structured
Q9HCB6,87,100,structured
Q9HCB6,107,183,structured
Q9HCB6,185,198,disordered
Q9HCB6,199,427,structured
Q9HD36,13,106,structured
Q9HD36,107,121,disordered
Q9HD36,132,175,structured
Q9HKT1,1,177,structured
Q9HKT1,179,193,disordered
Q9HKT1,194,256,structured
Q9HZJ8,1,42,disordered
Q9HZJ8,43,161,structured
Q9I1X7,1,31,disordered
Q9I1X7,34,97,structured
Q9I1X7,102,163,structured
Q9I1X7,543,837,structured
Q9I322,1,81,disordered
Q9I332,1,253,disordered
Q9I332,256,349,structured
Q9I832,90,120,disordered
Q9IH62,132,151,structured
Q9IH62,236,245,disordered
Q9IH62,579,590,disordered
Q9IK92,4,115,structured
Q9IK92,122,368,structured
Q9IK92,400,532,disordered
Q9J0X9,1,160,disordered
Q9JI51,115,199,disordered
Q9JIP3,325,395,structured
Q9JIP3,396,416,disordered
Q9JIP3,417,481,structured
Q9JPP1,133,275,disordered
Q9JPP1,277,409,structured
Q9JPP1,415,426,structured
Q9JWM8,34,349,structured
Q9JWM8,365,389,disordered
Q9JWM8,390,461,structured
Q9JWM8,465,521,structured
Q9JYK4,53,362,structured
Q9JYK4,371,390,structured
Q9JYK4,397,469,structured
Q9JYK4,470,546,disordered
Q9JYK4,547,646,structured
Q9JYK4,651,697,structured
Q9JYK4,717,732,structured
Q9JYY3,1,62,disordered
Q9JYY3,63,101,structured
Q9JYY3,110,190,structured
Q9JYY3,205,224,structured
Q9JYY3,236,262,structured
Q9JYY3,265,280,disordered
Q9JYY3,283,412,structured
Q9JZ10,1,19,structured
Q9JZ10,20,66,disordered
Q9JZ10,67,145,structured
Q9JZ55,1,202,structured
Q9JZ55,215,236,structured
Q9JZ55,238,250,disordered
Q9JZ55,255,276,structured
Q9JZG1,4,296,structured
Q9JZG1,298,310,disordered
Q9JZG1,311,324,structured
Q9JZG1,325,364,disordered
Q9JZN9,25,41,disordered
Q9JZN9,46,264,structured
Q9JZN9,265,323,disordered
Q9JZN9,324,457,structured
Q9JZN9,458,480,disordered
Q9JZN9,481,577,structured
Q9JZN9,588,634,structured
Q9JZN9,635,651,disordered
Q9JZN9,652,758,structured
Q9K169,1,14,disordered
Q9K169,17,349,structured
Q9KJ82,1,76,disordered
Q9KMA5,1,36,disordered
Q9KMA5,39,104,structured
Q9KRE7,1,21,disordered
Q9KRE7,25,278,structured
Q9KX51,1,17,disordered
Q9KX51,18,176,structured
Q9KX51,177,256,disordered
Q9L9I0,45,121,structured
Q9L9I0,123,151,disordered
Q9LTJ1,67,78,disordered
Q9LTJ1,79,126,structured
Q9LTJ1,127,140,disordered
Q9LUA9,175,208,disordered
Q9LZP9,1,131,disordered
Q9M2T2,1,9,structured
Q9M2T2,10,55,disordered
Q9M2T2,56,62,structured
Q9M2T2,63,95,disordered
Q9M2T2,96,110,structured
Q9M2T2,111,156,disordered
Q9M4V2,1,113,disordered
Q9MAA7,6,49,structured
Q9MAA7,50,62,disordered
Q9MAA7,63,343,structured
Q9MAB9,2,100,structured
Q9MAB9,101,116,disordered
Q9N4U5,163,223,disordered
Q9NHC3,5,101,structured
Q9NHC3,102,117,disordered
Q9NHC3,118,174,structured
Q9NP70,27,447,disordered
Q9NP98,1,299,disordered
Q9NPF0,53,85,structured
Q9NPF0,86,128,disordered
Q9NPF0,130,168,structured
Q9NQB0,1,130,disordered
Q9NQC7,125,466,structured
Q9NQC7,469,479,structured
Q9NQC7,482,560,structured
Q9NQC7,583,670,structured
Q9NQC7,680,718,structured
Q9NQC7,728,758,structured
Q9NQC7,767,840,structured
Q9NQC7,841,857,disordered
Q9NQC7,858,892,structured
Q9NQC7,902,928,structured
Q9NQC7,935,955,structured
Q9NQI0,1,238,disordered
Q9NQS7,1,2,disordered
Q9NQS7,7,43,structured
Q9NQS7,835,839,disordered
Q9NQS7,841,852,structured
Q9NQS7,853,903,disordered
Q9NQX3,1,12,disordered
Q9NQX3,13,181,structured
Q9NR00,1,106,disordered
Q9NR28,56,70,disordered
Q9NR28,72,212,structured
Q9NRA2,1,31,disordered
Q9NRA2,36,68,structured
Q9NRA2,69,101,disordered
Q9NRA2,102,487,structured
Q9NRJ3,1,127,disordered
Q9NRN7,14,97,structured
Q9NRN7,100,247,structured
Q9NRN7,248,263,disordered
Q9NRN7,266,289,structured
Q9NRR4,390,411,disordered
Q9NRR4,412,458,structured
Q9NRR4,459,521,disordered
Q9NRR4,522,667,structured
Q9NRR4,675,711,structured
Q9NRR4,712,849,disordered
Q9NRR4,850,925,structured
Q9NRR4,930,957,disordered
Q9NRR4,962,1257,structured
Q9NRR4,1333,1365,disordered
Q9NRY2,1,62,disordered
Q9NRY2,63,100,structured
Q9NT62,25,89,structured
Q9NT62,129,158,disordered
Q9NT62,159,165,structured
Q9NT62,191,314,structured
Q9NUM4,1,119,disordered
Q9NUM4,120,254,structured
Q9NUM4,255,274,disordered
Q9NV23,1,24,disordered
Q9NV23,25,58,structured
Q9NV23,59,76,disordered
Q9NV23,77,158,structured
Q9NV23,166,265,structured
Q9NW15,1,13,disordered
Q9NW15,14,138,structured
Q9NW15,141,187,structured
Q9NW15,192,349,structured
Q9NW15,354,462,structured
Q9NW15,463,474,disordered
Q9NW15,475,639,structured
Q9NW15,640,660,disordered
Q9NX46,1,13,disordered
Q9NX46,14,41,structured
Q9NX46,60,69,disordered
Q9NX46,71,361,structured
Q9NXG6,88,106,disordered
Q9NXG6,108,176,structured
Q9NXG6,188,343,structured
Q9NXG6,351,481,structured
Q9NXG6,482,502,disordered
Q9NXV2,188,200,disordered
Q9NXV2,212,234,disordered
Q9NYB9,3,155,structured
Q9NYB9,156,513,disordered
Q9NYV4,716,797,structured
Q9NYV4,802,1022,structured
Q9NYV4,1023,1063,disordered
Q9NZ94,41,150,structured
Q9NZ94,198,577,structured
Q9NZ94,591,633,structured
Q9NZ94,731,848,disordered
Q9NZD4,3,91,structured
Q9NZD4,92,102,disordered
Q9Q8E9,1,32,disordered
Q9Q8E9,33,61,structured
Q9Q8E9,62,73,disordered
Q9Q8E9,74,102,structured
Q9Q8N4,3,150,structured
Q9Q8N4,151,203,disordered
Q9QR99,1,99,structured
Q9QR99,100,130,disordered
Q9QUG2,546,616,disordered
Q9QWH1,1,79,disordered
Q9QWH1,558,590,structured
Q9QXN5,1,28,disordered
Q9QXN5,29,285,structured
Q9QXT8,65,256,disordered
Q9R224,1,128,disordered
Q9RFD6,1,29,disordered
Q9RFD6,30,210,structured
Q9RFD6,217,233,structured
Q9RFD6,244,290,structured
Q9RJY2,35,229,structured
Q9RJY2,235,264,disordered
Q9RJY2,265,364,structured
Q9RQJ2,44,373,structured
Q9RQJ2,377,463,structured
Q9RQJ2,464,484,disordered
Q9RY65,1,18,disordered
Q9RY65,19,85,structured
Q9S446,64,161,structured
Q9S446,162,176,disordered
Q9S446,177,206,structured
Q9S7A9,51,103,structured
Q9S7A9,104,131,disordered
Q9S7B5,76,104,structured
Q9S7B5,109,346,structured
Q9S7B5,347,363,disordered
Q9S7B5,364,383,structured
Q9S7B5,403,519,structured
Q9SIN5,41,139,disordered
Q9SKB2,34,55,structured
Q9SKB2,65,223,structured
Q9SKB2,225,270,disordered
Q9SKB2,326,353,structured
Q9SKB2,400,639,structured
Q9SKI4,106,193,disordered
Q9SLJ2,1,98,disordered
Q9SN68,8,31,structured
Q9SN68,32,44,disordered
Q9SN68,45,172,structured
Q9SN73,57,67,disordered
Q9SN73,68,136,structured
Q9SQK3,40,112,disordered
Q9SQK3,114,312,structured
Q9SQZ9,2,12,disordered
Q9SQZ9,13,94,structured
Q9SQZ9,95,104,disordered
Q9SQZ9,105,161,structured
Q9SSA5,83,296,structured
Q9SSA5,297,336,disordered
Q9SSA5,337,349,structured
Q9SSA5,350,377,disordered
Q9SSA5,378,433,structured
Q9SSK9,17,44,structured
Q9SSK9,45,65,disordered
Q9SSK9,66,173,structured
Q9SSN3,7,44,structured
Q9SSN3,45,58,disordered
Q9SSN3,59,171,structured
Q9SU24,128,155,structured
Q9SU24,162,215,structured
Q9SU24,216,234,disordered
Q9SU24,235,344,structured
Q9TXA6,1,128,structured
Q9TXA6,129,141,disordered
Q9U1D9,1,18,disordered
Q9U1D9,19,125,structured
Q9U3N4,25,51,structured
Q9U3N4,54,86,structured
Q9U3N4,87,100,disordered
Q9U3N4,101,214,structured
Q9U3N4,221,251,structured
Q9U3N4,252,261,disordered
Q9U3N4,262,368,structured
Q9U3N4,370,389,disordered
Q9U489,691,729,structured
Q9U489,730,757,disordered
Q9U489,758,820,structured
Q9U4H7,2,50,structured
Q9U4H7,58,86,structured
Q9U4H7,87,106,disordered
Q9U4H7,107,133,structured
Q9U5N6,1,357,structured
Q9U5N6,358,370,disordered
Q9U7C3,336,445,structured
Q9U7C3,453,473,disordered
Q9U7C3,474,599,structured
Q9U7C3,600,611,disordered
Q9U7C3,612,652,structured
Q9UBB5,143,148,disordered
Q9UBB5,149,212,structured
Q9UBB5,215,220,disordered
Q9UBB5,238,356,disordered
Q9UBE0,1,24,disordered
Q9UBE0,25,175,structured
Q9UBE0,176,208,disordered
Q9UBE0,209,221,structured
Q9UBE0,222,235,disordered
Q9UBE0,236,269,structured
Q9UBE0,270,294,disordered
Q9UBE0,295,345,structured
Q9UBK2,2,220,disordered
Q9UBK8,165,216,disordered
Q9UBK8,217,257,structured
Q9UBK8,258,271,disordered
Q9UBK8,272,501,structured
Q9UBK8,502,515,disordered
Q9UBK8,517,614,structured
Q9UBK8,621,698,structured
Q9UBP0,228,328,disordered
Q9UBP0,329,414,structured
Q9UBP0,421,448,structured
Q9UBP0,459,472,structured
Q9UBP0,478,567,structured
Q9UBP0,571,610,structured
Q9UBR1,1,32,disordered
Q9UBR1,33,201,structured
Q9UBR1,212,300,structured
Q9UBR1,311,367,structured
Q9UBU7,214,227,structured
Q9UBU7,230,254,structured
Q9UBU7,255,293,disordered
Q9UBU7,294,342,structured
Q9UBU9,53,82,disordered
Q9UBU9,96,372,disordered
Q9UBU9,373,423,structured
Q9UBU9,424,429,disordered
Q9UBU9,430,549,structured
Q9UBU9,550,619,disordered
Q9UBV7,88,258,structured
Q9UBV7,260,285,disordered
Q9UBV7,286,327,structured
Q9UBW5,1,37,disordered
Q9UBW5,41,244,structured
Q9UDY8,28,63,structured
Q9UDY8,70,124,structured
Q9UDY8,128,320,structured
Q9UDY8,338,465,structured
Q9UDY8,466,481,disordered
Q9UDY8,483,494,structured
Q9UDY8,507,565,structured
Q9UDY8,566,579,disordered
Q9UDY8,580,619,structured
Q9UDY8,623,658,structured
Q9UDY8,666,691,structured
Q9UDY8,698,715,structured
Q9UER7,1,57,disordered
Q9UER7,58,139,structured
Q9UER7,140,144,disordered
Q9UER7,161,243,disordered
Q9UER7,244,340,structured
Q9UER7,341,420,disordered
Q9UER7,435,486,disordered
Q9UER7,495,740,disordered
Q9UHB7,1,900,disordered
Q9UHB7,903,960,structured
Q9UHB7,965,984,structured
Q9UHB7,986,1045,structured
Q9UHB7,1082,1158,structured
Q9UHD9,1,103,structured
Q9UHD9,450,576,disordered
Q9UHD9,578,621,structured
Q9UHK0,462,485,structured
Q9UHK0,486,495,disordered
Q9UIF9,496,519,disordered
Q9UIF9,546,621,structured
Q9UIF9,622,664,disordered
Q9UIF9,1676,1726,structured
Q9UIF9,1731,1797,disordered
Q9UIF9,1798,1898,structured
Q9UIW2,25,38,disordered
Q9UIW2,39,708,structured
Q9UJX2,1,25,disordered
Q9UJX2,26,134,structured
Q9UJX2,147,480,structured
Q9UJX2,558,597,disordered
Q9UJX4,1,26,disordered
Q9UJX4,27,167,structured
Q9UJX4,168,205,disordered
Q9UJX4,206,283,structured
Q9UJX4,298,352,structured
Q9UJX4,353,413,disordered
Q9UJX4,414,452,structured
Q9UJX4,459,746,structured
Q9UJX5,9,126,structured
Q9UJX5,134,147,structured
Q9UJX5,160,303,structured
Q9UJX5,304,317,disordered
Q9UJX5,318,430,structured
Q9UJX5,431,444,disordered
Q9UJX5,445,456,structured
Q9UJX5,458,472,disordered
Q9UJX5,474,479,structured
Q9UJX5,480,521,disordered
Q9UJX5,522,750,structured
Q9UJX5,758,808,disordered
Q9UJX6,1,14,disordered
Q9UJX6,30,52,disordered
Q9UJX6,70,101,structured
Q9UJX6,107,141,structured
Q9UJX6,149,190,structured
Q9UJX6,221,231,disordered
Q9UJX6,232,304,structured
Q9UJX6,305,319,disordered
Q9UJX6,320,443,structured
Q9UJX6,459,475,disordered
Q9UJX6,499,509,structured
Q9UJX6,513,720,structured
Q9UJX6,731,822,disordered
Q9UJY5,8,143,structured
Q9UJY5,144,208,disordered
Q9UJY5,211,236,structured
Q9UJY5,244,299,structured
Q9UJY5,303,326,disordered
Q9UJY5,351,364,disordered
Q9UJY5,376,388,disordered
Q9UJY5,512,639,structured
Q9UK55,22,60,disordered
Q9UK55,61,135,structured
Q9UK55,138,306,structured
Q9UK55,308,407,structured
Q9UK55,411,444,structured
Q9UKK9,1,13,disordered
Q9UKK9,15,53,structured
Q9UKK9,59,207,structured
Q9UKT4,1,374,disordered
Q9UKT4,375,413,structured
Q9UKT4,421,447,disordered
Q9UKT5,55,131,structured
Q9UKT5,132,135,disordered
Q9UKT5,136,149,structured
Q9UKT5,162,163,disordered
Q9UKT5,164,239,structured
Q9UKT5,240,276,disordered
